ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date
1077,CVE-2018-11904,2019,04,4/5/19,,"A-111125111,,QC-CR#2215446",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/prima/commit/?id=a009a84d04bfac2a5c01101f38a70d216960fac0,,High,,WLAN HOST,,"In all android releases (Android for MSM, Firefox OS for MSM, QRD Android) from CAF using the linux kernel, asynchronous callbacks received a pointer to a callers local variable. Should the caller return early (e.g., timeout), the callback will dereference an invalid pointer.",,2018-09-19T14:29:01.897,2019-04-18T12:58:48.403,CWE-476,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,NULL Pointer Dereference,2019-04-01
1079,CVE-2018-11923,2019,04,4/5/19,,"A-112276863,,QC-CR#2224443",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=794425c1fd0f4debc86ff221a140373e782a0377,,High,,WLAN HOST,,"Improper buffer length check before copying can lead to integer overflow and then a buffer overflow in WMA event handler in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCA6574AU, QCS605, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 636, SD 712 / SD 710 / SD 670, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM630, SDM660, SDX20, SDX24",,2019-05-24T17:29:01.163,2019-05-28T13:34:44.127,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1079,CVE-2018-11923,2019,04,4/5/19,,"A-112276863,,QC-CR#2224443",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=794425c1fd0f4debc86ff221a140373e782a0377,,High,,WLAN HOST,,"Improper buffer length check before copying can lead to integer overflow and then a buffer overflow in WMA event handler in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCA6574AU, QCS605, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 636, SD 712 / SD 710 / SD 670, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM630, SDM660, SDX20, SDX24",,2019-05-24T17:29:01.163,2019-05-28T13:34:44.127,CWE-190,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2019-04-01
1080,CVE-2018-11924,2019,04,4/5/19,,"A-112278150,,QC-CR#2224451",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=23e73fee7ec9cac339092eec8acb00c4f3f884a4,,High,,WLAN HOST,,"Improper buffer length validation in WLAN function can lead to a potential integer oveflow issue in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCA6174A, QCA6574AU, QCA9377, QCA9379, QCS605, SD 210/SD 212/SD 205, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 636, SD 675, SD 712 / SD 710 / SD 670, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM630, SDM660, SDX20, SDX24, SM7150",,2019-05-24T17:29:01.210,2019-05-28T13:19:46.107,CWE-190,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2019-04-01
1081,CVE-2018-11925,2019,04,4/5/19,,"A-112277910,,QC-CR#2226375","https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=e706c8654a91b7a2bbdfcbf6903c0275245152cc,https://source.codeaurora.org/quic/qsdk/platform/vendor/qcom-opensource/wlan/qca-wifi-host-cmn/commit/?id=985e8440d5ed664857b7f3688305c213fc37052b",,High,,WLAN HOST,,"Data length received from firmware is not validated against the max allowed size which can result in buffer overflow. in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking in IPQ4019, IPQ8064, IPQ8074, MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, QCS605, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 636, SD 712 / SD 710 / SD 670, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM630, SDM660, SDX20, SDX24",,2019-05-24T17:29:01.240,2019-05-28T19:02:24.120,CWE-190,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2019-04-01
1082,CVE-2018-11927,2019,04,4/5/19,,"A-112277186,,QC-CR#2227076",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=26b1d9b2aa89bbab2fc6a8bcfea49eb416268885,,High,,WLAN HOST,,"Improper input validation on input which is used as an array index will lead to an out of bounds issue while processing AP find event from firmware in Snapdragon Auto, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCA6174A, QCA6574AU, QCA9377, QCA9379, SD 210/SD 212/SD 205, SD 625, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 845 / SD 850, SD 855, SDX20, SDX24, SM7150",,2019-05-24T17:29:01.287,2019-05-28T20:02:27.507,CWE-129,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2019-04-01
1083,CVE-2018-11930,2019,04,4/5/19,,"A-112278861,,QC-CR#2231770",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=3286807773ea5d496414c8a5328689252fe91439,,High,,WLAN HOST,,"Improper input validation on input data which is used to locate and copy the additional IEs in WLAN function can lead to potential integer truncation issue in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCS605, Qualcomm 215, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 625, SD 632, SD 636, SD 675, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM439, SDM630, SDM660, SDX20, SDX24, SM7150",,2019-05-24T17:29:01.350,2019-05-29T18:35:10.507,CWE-191,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Integer Underflow (Wrap or Wraparound),2019-04-01
1084,CVE-2018-11937,2019,04,4/5/19,,"A-112277891,,QC-CR#2245944",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=ffa352d74abc320959e4863e5e1b226685d06622,,High,,WLAN HOST,,"Lack of input validation before copying can lead to a buffer over read in WLAN function in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCA6574AU, QCS605, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 636, SD 675, SD 712 / SD 710 / SD 670, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM630, SDM660, SDX20, SDX24, SM7150",,2019-05-24T17:29:01.413,2019-05-29T15:27:38.890,CWE-125,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Read,2019-04-01
1085,CVE-2018-11949,2019,04,4/5/19,,"A-112278405,,QC-CR#2249815",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=f83540889b3dbfa9bc44d8d91240e59cca777d14,,High,,WLAN HOST,,"Failure to initialize the extra buffer can lead to an out of buffer access in WLAN function in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCS605, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 636, SD 712 / SD 710 / SD 670, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM630, SDM660, SDX20, SDX24",,2019-05-24T17:29:01.537,2019-05-28T19:55:10.103,CWE-665,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Improper Initialization,2019-04-01
1086,CVE-2018-11953,2019,04,4/5/19,,"A-112277852,,QC-CR#2235576",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=6ad0b5ea45aeabe330b52487a12b849b51400048,,High,,WLAN HOST,,"While processing ssid IE length from remote AP, possible out-of-bounds access may occur due to crafted ssid IE length in Snapdragon Auto, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8909W, MSM8996AU, QCA6174A, QCA6574AU, QCA9377, QCA9379, Qualcomm 215, SD 210/SD 212/SD 205, SD 425, SD 439 / SD 429, SD 450, SD 615/16/SD 415, SD 625, SD 632, SD 650/52, SD 820, SD 820A, SDM439, SDX20",,2019-05-24T17:29:01.570,2019-05-29T19:20:29.133,CWE-125,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Read,2019-04-01
1087,CVE-2018-13920,2019,04,4/5/19,,"A-120487136,QC-CR#2293841",,,High,,Kernel,,"Use-after-free condition due to Improper handling of hrtimers when the PMU driver tries to access its events in Snapdragon Auto, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables in MDM9206, MDM9607, MDM9650, MSM8909W, QCS605, Qualcomm 215, SD 425, SD 439 / SD 429, SD 450, SD 625, SD 632, SD 636, SD 712 / SD 710 / SD 670, SD 820A, SD 845 / SD 850, SD 855, SDM439, SDM630, SDM660, SDX24",,2019-05-24T17:29:02.007,2019-05-29T19:39:17.620,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-04-01
1088,CVE-2018-11271,2019,04,4/5/19,,A-120487384,,,Critical,,Closed-source component,,"Improper authentication can happen on Remote command handling due to inappropriate handling of events in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Wearables in MDM9206, MDM9607, MDM9650, MSM8909W, MSM8996AU, QCS605, Qualcomm 215, SD 210/SD 212/SD 205, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 615/16/SD 415, SD 625, SD 632, SD 636, SD 650/52, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM439, SDM630, SDM660, SM7150, Snapdragon_High_Med_2016, SXR1130",,2019-05-24T17:29:01.133,2019-05-29T18:34:03.640,CWE-287,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Improper Authentication,2019-04-01
1089,CVE-2018-11976,2019,04,4/5/19,,A-117119000,,,Critical,,Closed-source component,,"ECDSA signature code leaks private keys from secure world to non-secure world in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking in IPQ8074, MDM9150, MDM9206, MDM9607, MDM9650, MDM9655, MSM8909W, MSM8996AU, QCA8081, QCS605, Qualcomm 215, SD 210/SD 212/SD 205, SD 410/12, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 615/16/SD 415, SD 625, SD 632, SD 636, SD 650/52, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 8CX, SDA660, SDM439, SDM630, SDM660, Snapdragon_High_Med_2016, SXR1130",,2019-05-24T17:29:01.680,2020-08-24T17:37:01.140,CWE-200,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2019-04-01
1090,CVE-2018-12004,2019,04,4/5/19,,A-117118976,,,Critical,,Closed-source component,,"Secure keypad is unlocked with secure display still intact in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in MDM9206, MDM9607, MDM9650, MDM9655, QCS605, SD 210/SD 212/SD 205, SD 410/12, SD 615/16/SD 415, SD 636, SD 712 / SD 710 / SD 670, SD 835, SD 845 / SD 850, SD 8CX, SDA660, SDM630, SDM660, SXR1130",,2019-05-24T17:29:01.727,2019-05-28T16:30:27.297,CWE-200,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2019-04-01
1091,CVE-2018-13886,2019,04,4/5/19,,A-117118295,,,Critical,,Closed-source component,,"Unchecked OTA field in GNSS XTRA3 lead to integer overflow and then buffer overflow in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in MDM9150, MDM9206, MDM9607, MDM9615, MDM9635M, MDM9640, MDM9650, MDM9655, MSM8909W, MSM8996AU, QCS605, Qualcomm 215, SD 210/SD 212/SD 205, SD 410/12, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 600, SD 615/16/SD 415, SD 625, SD 632, SD 636, SD 650/52, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SDA660, SDM439, SDM630, SDM660, SDX20, SM7150, Snapdragon_High_Med_2016, SXR1130",,2019-05-24T17:29:01.883,2019-05-29T19:12:18.643,CWE-190,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Integer Overflow or Wraparound,2019-04-01
1092,CVE-2018-13887,2019,04,4/5/19,,A-117119172,,,Critical,,Closed-source component,,"Untrusted header fields in GNSS XTRA3 function can lead to integer overflow in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables in MDM9150, MDM9206, MDM9607, MDM9635M, MDM9650, MDM9655, MSM8909W, QCS605, Qualcomm 215, SD 210/SD 212/SD 205, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 600, SD 625, SD 632, SD 636, SD 675, SD 712 / SD 710 / SD 670, SD 835, SD 845 / SD 850, SDA660, SDM439, SDM630, SDM660, SDX20, SM7150, SXR1130",,2019-05-24T17:29:01.913,2019-05-29T17:43:26.223,CWE-190,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Integer Overflow or Wraparound,2019-04-01
1093,CVE-2019-2250,2019,04,4/5/19,,A-122473270,,,Critical,,Closed-source component,,"Kernel can write to arbitrary memory address passed by user while freeing/stopping a thread in Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in QCS605, SD 675, SD 712 / SD 710 / SD 670, SD 835, SD 845 / SD 850, SD 855, SD 8CX, SM7150, SXR1130",,2019-05-24T17:29:02.820,2021-07-21T11:39:23.747,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1093,CVE-2019-2250,2019,04,4/5/19,,A-122473270,,,Critical,,Closed-source component,,"Kernel can write to arbitrary memory address passed by user while freeing/stopping a thread in Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in QCS605, SD 675, SD 712 / SD 710 / SD 670, SD 835, SD 845 / SD 850, SD 855, SD 8CX, SM7150, SXR1130",,2019-05-24T17:29:02.820,2021-07-21T11:39:23.747,CWE-20,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Input Validation,2019-04-01
1094,CVE-2018-11291,2019,04,4/5/19,,A-109678120,,,High,,Closed-source component,,"In Snapdragon (Automobile, Mobile, Wear) in version IPQ8074, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCA4531, QCA6174A, QCA6564, QCA6574, QCA6574AU, QCA6584, QCA6584AU, QCA9377, QCA9378, QCA9379, SD 425, SD 427, SD 430, SD 435, SD 450, SD 600, SD 625, SD 650/52, SD 810, SD 820, SD 820A, SD 835, SD 845, SD 850, SDM630, SDM632, SDM636, SDM660, SDX20, Snapdragon_High_Med_2016, cryptographic issues due to the random number generator was not a strong one in NAN.",,2018-09-20T13:29:01.730,2019-10-03T00:03:26.223,CWE-338,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,HIGH,NONE,7.5,HIGH,Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG),2019-04-01
1095,CVE-2018-11821,2019,04,4/5/19,,A-111093019,,,High,,Closed-source component,,"Possible integer overflow may happen in WLAN during memory allocation in Snapdragon Mobile, Snapdragon Wear in version IPQ8074, MDM9206, MDM9607, MDM9650, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 650/52, SD 835, SD 845, SD 850, SDA660, SDM630, SDM632, SDM636, SDM660, SDM710, Snapdragon_High_Med_2016",,2018-10-26T13:29:00.840,2019-04-25T13:46:24.637,CWE-190,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2019-04-01
1096,CVE-2018-11822,2019,04,4/5/19,,A-111092813,,,High,,Closed-source component,,"A possible integer overflow may happen in WLAN during memory allocation in Snapdragon Mobile in version SD 835, SD 845, SD 850, SDA660",,2018-10-26T13:29:00.933,2019-04-25T13:46:38.497,CWE-190,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2019-04-01
1097,CVE-2018-11828,2019,04,4/5/19,,A-111089816,,,High,,Closed-source component,,"When FW tries to get random mac address generated from new SW RNG and ADC values read are constant then DUT get struck in loop while trying to get random ADC samples in Snapdragon Mobile in version SD 210/SD 212/SD 205, SD 425, SD 430, SD 450, SD 625, SD 650/52",,2018-10-26T13:29:01.107,2019-04-25T13:46:49.013,CWE-400,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Uncontrolled Resource Consumption,2019-04-01
1098,CVE-2018-11849,2019,04,4/5/19,,A-111092945,,,High,,Closed-source component,,"Lack of check on out of range of bssid parameter When processing scan start command will lead to buffer flow in Snapdragon Automobile, Snapdragon Mobile, Snapdragon Wear in version IPQ8074, MDM9206, MDM9607, MDM9635M, MDM9640, MDM9650, MSM8996AU, QCA4531, QCA6174A, QCA6564, QCA6574, QCA6574AU, QCA6584, QCA6584AU, QCA9377, QCA9378, QCA9379, QCA9886, SD 210/SD 212/SD 205, SD 425, SD 427, SD 430, SD 435, SD 450, SD 600, SD 625, SD 650/52, SD 810, SD 820, SD 820A, SD 835, SD 845, SD 850, SDA660, SDM630, SDM632, SDM636, SDM660, SDM710, SDX20, Snapdragon_High_Med_2016",,2018-10-26T13:29:01.293,2021-08-17T17:33:05.407,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1099,CVE-2018-11850,2019,04,4/5/19,,A-111092919,,,High,,Closed-source component,,"Lack of check on remaining length parameter When processing scan start command will lead to buffer flow in Snapdragon Automobile, Snapdragon Mobile, Snapdragon Wear in version MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCA6174A, QCA6574AU, QCA6584, QCA6584AU, QCA9377, QCA9379, SD 210/SD 212/SD 205, SD 425, SD 625, SD 810, SD 820, SD 820A, SD 835, SD 845, SD 850, SDA660, SDX20",,2018-10-26T13:29:01.370,2019-04-25T13:01:20.417,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1100,CVE-2018-11853,2019,04,4/5/19,,A-111091938,,,High,,Closed-source component,,"Lack of check on out of range for channels When processing channel list set command will lead to buffer flow in Snapdragon Mobile, Snapdragon Wear in version IPQ8074, MDM9206, MDM9607, MDM9650, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 650/52, SD 835, SD 845, SD 850, SDA660, SDM429, SDM439, SDM630, SDM632, SDM636, SDM660, SDM710, Snapdragon_High_Med_2016",,2018-10-26T13:29:01.467,2019-04-25T13:04:02.173,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1101,CVE-2018-11854,2019,04,4/5/19,,A-111093762,,,High,,Closed-source component,,"Lack of check of valid length of input parameter may cause buffer overwrite in WLAN in Snapdragon Mobile in version SD 835, SD 845, SD 850, SDA660",,2018-10-26T13:29:01.560,2019-04-25T13:04:43.580,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1102,CVE-2018-11856,2019,04,4/5/19,,A-111093242,,,High,,Closed-source component,,"Improper input validation leads to buffer overwrite in the WLAN function that handles WMI commands in Snapdragon Mobile in version SD 835, SD 845, SD 850.",,2018-10-29T18:29:00.887,2019-04-25T13:05:11.173,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1103,CVE-2018-11859,2019,04,4/5/19,,A-111090373,,,High,,Closed-source component,,"Buffer overwrite can happen in WLAN due to lack of validation of the input length in Snapdragon Mobile in version SD 845, SD 850.",,2018-10-29T18:29:01.417,2019-04-25T13:05:22.330,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1104,CVE-2018-11861,2019,04,4/5/19,,A-111092814,,,High,,Closed-source component,,"Buffer overflow can happen in WLAN function due to lack of validation of the input length in Snapdragon Mobile in version SD 845, SD 850, SDA660.",,2018-10-29T18:29:01.620,2019-04-25T13:05:33.707,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1105,CVE-2018-11862,2019,04,4/5/19,,A-111093763,,,High,,Closed-source component,,"Buffer overflow can happen in WLAN module due to lack of validation of the input length in Snapdragon Mobile in version SD 845, SD 850, SDA660.",,2018-10-29T18:29:01.807,2019-04-25T13:06:02.787,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1106,CVE-2018-11867,2019,04,4/5/19,,A-111093243,,,High,,Closed-source component,,"Lack of buffer length check before copying in WLAN function while processing FIPS event, can lead to a buffer overflow in Snapdragon Mobile in version SD 845.",,2018-10-29T18:29:02.807,2019-04-25T13:47:20.327,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1107,CVE-2018-11870,2019,04,4/5/19,,A-111089817,,,High,,Closed-source component,,"Buffer overwrite can occur when the legacy rates count received from the host is not checked against the maximum number of legacy rates in Snapdragon Automobile, Snapdragon Mobile, Snapdragon Wear in version MDM9206, MDM9607, MDM9635M, MDM9640, MDM9650, MSM8996AU, QCA4531, QCA6174A, QCA6574AU, QCA6584, QCA6584AU, QCA9377, QCA9378, QCA9379, SD 210/SD 212/SD 205, SD 425, SD 600, SD 625, SD 650/52, SD 810, SD 820, SD 820A, SD 835, SD 845, SD 850, SDA660, SDX20.",,2018-10-29T18:29:03.307,2019-04-03T11:29:02.897,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1108,CVE-2018-11871,2019,04,4/5/19,,A-111092400,,,High,,Closed-source component,,"Buffer overwrite can happen in WLAN function while processing set pdev parameter command due to lack of input validation in Snapdragon Automobile, Snapdragon Mobile, Snapdragon Wear in version IPQ4019, IPQ8064, IPQ8074, MDM9206, MDM9607, MDM9635M, MDM9640, MDM9650, MSM8996AU, QCA6174A, QCA6564, QCA6574, QCA6574AU, QCA6584, QCA6584AU, QCA9377, QCA9378, QCA9379, QCA9531, QCA9558, QCA9563, QCA9880, QCA9886, QCA9980, SD 210/SD 212/SD 205, SD 425, SD 427, SD 430, SD 435, SD 450, SD 600, SD 625, SD 650/52, SD 820, SD 820A, SD 835, SD 845, SD 850, SDA660, SDM630, SDM632, SDM636, SDM660, SDM710, SDX20, Snapdragon_High_Med_2016.",,2018-10-29T18:29:03.697,2019-04-03T11:29:03.380,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-04-01
1109,CVE-2018-11872,2019,04,4/5/19,,A-111090534,,,High,,Closed-source component,,"Improper input validation leads to buffer overwrite in the WLAN function that handles WMI commands in Snapdragon Mobile in version SD 845, SD 850, SDA660",,2018-10-29T18:29:04.120,2019-04-03T11:29:03.707,CWE-20,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Input Validation,2019-04-01
1110,CVE-2018-11873,2019,04,4/5/19,,A-111091378,,,High,,Closed-source component,,Improper input validation leads to buffer overwrite in the WLAN function that handles WLAN roam buffer in Snapdragon Mobile in version SD 845.,,2018-10-29T18:29:04.527,2019-04-03T11:29:03.770,CWE-20,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Input Validation,2019-04-01
