ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date,earliest_version,latest_version
2320,CVE-2022-28348,2023,10,10/5/23,,A-296463357,,,High,,Mali,,"Arm Mali GPU Kernel Driver (Midgard r4p0 through r31p0, Bifrost r0p0 through r36p0 before r37p0, and Valhall r19p0 through r36p0 before r37p0) allows improper GPU memory operations to reach a use-after-free situation.",,2022-05-19T01:15:06.803,2023-12-13T13:51:52.563,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2023-10-01,,
2321,CVE-2023-4211,2023,10,10/5/23,,A-294605494,,,High,,Mali,,"A local non-privileged user can make improper GPU memory processing operations  to gain access to already freed memory.

",,2023-10-01T18:15:09.927,2023-10-04T20:51:36.240,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Use After Free,2023-10-01,,
2321,CVE-2023-4211,2023,10,10/5/23,,A-294605494,,,High,,Mali,,"A local non-privileged user can make improper GPU memory processing operations  to gain access to already freed memory.

",,2023-10-01T18:15:09.927,2023-10-04T20:51:36.240,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Use After Free,2023-10-01,,
2322,CVE-2023-33200,2023,10,10/5/23,,A-287627703,,,High,,Mali,,"A local non-privileged user can make improper GPU processing operations to exploit a software race condition. If the system’s memory is carefully prepared by the user, then this in turn could give them access to already freed memory.

",,2023-10-03T17:15:09.727,2023-10-05T17:01:00.040,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Use After Free,2023-10-01,,
2322,CVE-2023-33200,2023,10,10/5/23,,A-287627703,,,High,,Mali,,"A local non-privileged user can make improper GPU processing operations to exploit a software race condition. If the system’s memory is carefully prepared by the user, then this in turn could give them access to already freed memory.

",,2023-10-03T17:15:09.727,2023-10-05T17:01:00.040,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Use After Free,2023-10-01,,
2323,CVE-2023-34970,2023,10,10/5/23,,A-287624919,,,High,,Mali,,"A local non-privileged user can make improper GPU processing operations to access a limited amount outside of buffer bounds or to exploit a software race condition. If the system’s memory is carefully prepared by the user, then this in turn could give them access to already freed memory

",,2023-10-03T17:15:09.790,2023-10-05T16:59:07.947,CWE-787,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Out-of-bounds Write,2023-10-01,,
2323,CVE-2023-34970,2023,10,10/5/23,,A-287624919,,,High,,Mali,,"A local non-privileged user can make improper GPU processing operations to access a limited amount outside of buffer bounds or to exploit a software race condition. If the system’s memory is carefully prepared by the user, then this in turn could give them access to already freed memory

",,2023-10-03T17:15:09.790,2023-10-05T16:59:07.947,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Use After Free,2023-10-01,,
2345,CVE-2023-4863,2023,10,10/5/23,,A-299477569,,RCE,Critical,"11, 12, 12L, 13",,,Heap buffer overflow in libwebp in Google Chrome prior to 116.0.5845.187 and libwebp 1.3.2 allowed a remote attacker to perform an out of bounds memory write via a crafted HTML page. (Chromium security severity: Critical),"116.0.5845.187, 1.3.2",2023-09-12T15:15:24.327,2024-01-07T11:15:13.650,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2023-10-01,11,13
2375,CVE-2021-29256,2023,7,7/5/23,,A-283489460,,,High,,Mali,,". The Arm Mali GPU kernel driver allows an unprivileged user to achieve access to freed memory, leading to information disclosure or root privilege escalation. This affects Bifrost r16p0 through r29p0 before r30p0, Valhall r19p0 through r29p0 before r30p0, and Midgard r28p0 through r30p0.",,2021-05-24T18:15:08.033,2022-03-22T15:00:44.740,CWE-416,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Use After Free,2023-07-01,,
2376,CVE-2022-28350,2023,7,7/5/23,,A-226921651,,,High,,Mali,,Arm Mali GPU Kernel Driver allows improper GPU operations in Valhall r29p0 through r36p0 before r37p0 to reach a use-after-free situation.,,2022-05-19T02:15:07.283,2022-05-28T02:11:55.147,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2023-07-01,,
2377,CVE-2023-28147,2023,7,7/5/23,,A-274005916,,,High,,Mali,,"An issue was discovered in the Arm Mali GPU Kernel Driver. A non-privileged user can make improper GPU processing operations to gain access to already freed memory. This affects Midgard r29p0 through r32p0, Bifrost r17p0 through r42p0 before r43p0, Valhall r19p0 through r42p0 before r43p0, and Arm's GPU Architecture Gen5 r41p0 through r42p0 before r43p0.",,2023-06-02T00:15:09.620,2023-06-09T18:49:06.737,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2023-07-01,,
2378,CVE-2023-26083,2023,7,7/5/23,,A-272073598,,,Moderate,,Mali,,"Memory leak vulnerability in Mali GPU Kernel Driver in Midgard GPU Kernel Driver all versions from r6p0 - r32p0, Bifrost GPU Kernel Driver all versions from r0p0 - r42p0, Valhall GPU Kernel Driver all versions from r19p0 - r42p0, and Avalon GPU Kernel Driver all versions from r41p0 - r42p0 allows a non-privileged user to make valid GPU processing operations that expose sensitive kernel metadata.",,2023-04-06T16:15:07.843,2023-04-21T17:31:50.057,CWE-401,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,Missing Release of Memory after Effective Lifetime,2023-07-01,,
2379,CVE-2021-0948,2023,7,7/5/23,,A-281905774,,,High,,PowerVR-GPU,,"The PVRSRVBridgeGetMultiCoreInfo ioctl in the PowerVR kernel driver can return uninitialized kernel memory to user space. The contents of this memory could contain sensitive information.

",,2023-07-13T00:15:23.133,2023-07-20T17:42:35.637,CWE-908,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Use of Uninitialized Resource,2023-07-01,,
2490,CVE-2022-34830,2023,8,8/5/23,,A-227655299,,,High,,Mali,,An Arm product family through 2022-06-29 has a TOCTOU Race Condition that allows non-privileged user to make improper GPU processing operations to gain access to already freed memory.,,2022-11-23T03:15:10.077,2022-11-27T04:31:15.023,CWE-367,cvssMetricV31,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.5,HIGH,Time-of-check Time-of-use (TOCTOU) Race Condition,2023-08-01,,
2565,CVE-2022-33917,2023,4,4/5/23,,A-259984559,,,High,,Mali,,An issue was discovered in the Arm Mali GPU Kernel Driver (Valhall r29p0 through r38p0). A non-privileged user can make improper GPU processing operations to gain access to already freed memory.,,2022-08-02T23:15:18.177,2022-09-04T19:29:59.867,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2023-04-01,,
2566,CVE-2022-36449,2023,4,4/5/23,,A-259983537,,,High,,Mali,,"An issue was discovered in the Arm Mali GPU Kernel Driver. A non-privileged user can make improper GPU processing operations to gain access to already freed memory, write a limited amount outside of buffer bounds, or to disclose details of memory mappings. This affects Midgard r4p0 through r32p0, Bifrost r0p0 through r38p0 and r39p0 before r38p1, and Valhall r19p0 through r38p0 and r39p0 before r38p1.",,2022-09-01T03:15:16.050,2022-09-29T15:55:02.097,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,LOW,LOW,NONE,6.5,MEDIUM,Use After Free,2023-04-01,,
2567,CVE-2022-38181,2023,4,4/5/23,,A-259695958,,,High,,Mali,,"The Arm Mali GPU kernel driver allows unprivileged users to access freed memory because GPU memory operations are mishandled. This affects Bifrost r0p0 through r38p1, and r39p0; Valhall r19p0 through r38p1, and r39p0; and Midgard r4p0 through r32p0.",,2022-10-25T19:15:11.487,2023-12-13T13:51:52.563,CWE-416,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Use After Free,2023-04-01,,
2568,CVE-2022-41757,2023,4,4/5/23,,A-254445909,,,High,,Mali,,"An issue was discovered in the Arm Mali GPU Kernel Driver. A non-privileged user can make improper GPU processing operations to obtain write access to read-only memory, or obtain access to already freed memory. This affects Valhall r29p0 through r38p1 before r38p2, and r39p0 before r40p0.",,2022-11-08T15:15:11.073,2022-11-09T17:21:06.997,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,8.8,HIGH,,2023-04-01,,
2569,CVE-2022-42716,2023,4,4/5/23,,A-260148146,,,High,,Mali,,An issue was discovered in the Arm Mali GPU Kernel Driver. There is a use-after-free. A non-privileged user can make improper GPU processing operations to gain access to already freed memory. This affects Valhall r29p0 through r40P0.,,2022-12-12T20:15:10.713,2023-12-14T20:02:26.400,CWE-416,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Use After Free,2023-04-01,,
2570,CVE-2021-0872,2023,4,4/5/23,,A-270401229,,,High,,PowerVR-GPU,,"In PVRSRVBridgeRGXKickVRDM of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270401229",,2023-04-19T20:15:10.270,2023-04-26T20:57:15.460,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2571,CVE-2021-0873,2023,4,4/5/23,,A-270392711,,,High,,PowerVR-GPU,,"In PVRSRVBridgeRGXKickRS of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270392711",,2023-04-19T20:15:10.323,2023-04-26T20:56:53.687,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2572,CVE-2021-0874,2023,4,4/5/23,,A-270399633,,,High,,PowerVR-GPU,,"In PVRSRVBridgeDevicememHistorySparseChange of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270399633",,2023-04-19T20:15:10.370,2023-04-27T01:41:09.010,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2573,CVE-2021-0875,2023,4,4/5/23,,A-270400061,,,High,,PowerVR-GPU,,"In PVRSRVBridgeChangeSparseMem of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270400061",,2023-04-19T20:15:10.413,2023-04-27T01:40:50.697,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2574,CVE-2021-0876,2023,4,4/5/23,,A-270400229,,,High,,PowerVR-GPU,,"In PVRSRVBridgePhysmemNewRamBackedLockedPMR of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270400229",,2023-04-19T20:15:10.453,2023-04-27T01:40:27.750,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2575,CVE-2021-0878,2023,4,4/5/23,,A-270399153,,,High,,PowerVR-GPU,,"In PVRSRVBridgeServerSyncGetStatus of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270399153",,2023-04-19T20:15:10.500,2023-04-27T01:40:09.030,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2576,CVE-2021-0879,2023,4,4/5/23,,A-270397970,,,High,,PowerVR-GPU,,"In PVRSRVBridgeRGXTDMSubmitTransfer of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270397970",,2023-04-19T20:15:10.550,2023-04-27T01:38:42.860,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2577,CVE-2021-0880,2023,4,4/5/23,,A-270396792,,,High,,PowerVR-GPU,,"In PVRSRVBridgeRGXKickTA3D of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270396792",,2023-04-19T20:15:10.597,2023-04-29T02:28:49.327,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2578,CVE-2021-0881,2023,4,4/5/23,,A-270396350,,,High,,PowerVR-GPU,,"In PVRSRVBridgeRGXKickCDM of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270396350",,2023-04-19T20:15:10.643,2023-04-27T20:29:10.367,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2579,CVE-2021-0882,2023,4,4/5/23,,A-270395803,,,High,,PowerVR-GPU,,"In PVRSRVBridgeRGXKickSync of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270395803",,2023-04-19T20:15:10.697,2023-04-27T20:27:13.317,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2580,CVE-2021-0883,2023,4,4/5/23,,A-270395013,,,High,,PowerVR-GPU,,"In PVRSRVBridgeCacheOpQueue of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270395013",,2023-04-19T20:15:10.743,2023-04-27T20:32:39.413,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2581,CVE-2021-0884,2023,4,4/5/23,,A-270393454,,,High,,PowerVR-GPU,,"In PVRSRVBridgePhysmemImportSparseDmaBuf of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270393454",,2023-04-19T20:15:10.790,2023-04-27T20:30:01.747,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2582,CVE-2021-0885,2023,4,4/5/23,,A-270401914,,,High,,PowerVR-GPU,,"In PVRSRVBridgeSyncPrimOpTake of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-270401914",,2023-04-19T20:15:10.833,2023-04-29T02:29:25.257,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-04-01,,
2627,CVE-2022-20235,2023,1,1/5/23,,A-259967780,,,High,,PowerVR-GPU,,"The PowerVR GPU kernel driver maintains an ""Information Page"" used by its cache subsystem. This page can only be written by the GPU driver itself, but prior to DDK 1.18 however, a user-space program could write arbitrary data to the page, leading to memory corruption issues.Product: AndroidVersions: Android SoCAndroid ID: A-259967780",1.18,2023-01-26T21:15:26.480,2023-08-08T14:21:49.707,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,5.5,MEDIUM,Out-of-bounds Write,2023-01-01,,
2684,CVE-2022-22706,2023,6,6/5/23,,A-225040268,,,High,,Mali,,"Arm Mali GPU Kernel Driver allows a non-privileged user to achieve write access to read-only memory pages. This affects Midgard r26p0 through r31p0, Bifrost r0p0 through r35p0, and Valhall r19p0 through r35p0.",,2022-03-03T15:15:08.610,2023-08-08T14:21:49.707,CWE-119,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2023-06-01,,
2685,CVE-2022-28349,2023,6,6/5/23,,A-278616909,,,High,,Mali,,"Arm Mali GPU Kernel Driver has a use-after-free: Midgard r28p0 through r29p0 before r30p0, Bifrost r17p0 through r23p0 before r24p0, and Valhall r19p0 through r23p0 before r24p0.",,2022-05-19T02:15:07.220,2022-05-28T02:11:37.030,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2023-06-01,,
2686,CVE-2022-46781,2023,6,6/5/23,,A-267242697,,,High,,Mali,,An issue was discovered in the Arm Mali GPU Kernel Driver. A non-privileged user can make improper GPU memory processing operations to access a limited amount outside of buffer bounds. This affects Valhall r29p0 through r41p0 before r42p0 and Avalon r41p0 before r42p0.,,2023-04-06T16:15:07.613,2023-04-21T17:40:22.133,CWE-119,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,Improper Restriction of Operations within the Bounds of a Memory Buffer,2023-06-01,,
2687,CVE-2021-0701,2023,6,6/5/23,,A-277775870,,,High,,PowerVR-GPU,,"In PVRSRVBridgeSyncPrimOpCreate of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-06-15T19:15:09.163,2023-06-30T22:15:09.567,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2023-06-01,,
2688,CVE-2021-0945,2023,6,6/5/23,,A-278156680,,,High,,PowerVR-GPU,,"In _PMRCreate of the PowerVR kernel driver, a missing bounds check means it is possible to overwrite heap memory via PhysmemNewRamBackedPMR. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",,2023-06-15T19:15:09.217,2023-06-30T22:15:09.640,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2023-06-01,,
2689,CVE-2022-48390,2023,6,6/5/23,,"A-278796976,U-2055602",,,High,,Android,,"In telephony service, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges.",,2023-06-06T06:15:48.860,2023-06-09T23:04:20.837,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2023-06-01,,
2690,CVE-2022-48392,2023,6,6/5/23,,"A-278775990,U-2193456",,,High,,Android,,"In dialer service, there is a possible missing permission check. This could lead to local escalation of privilege with no additional execution privileges.",,2023-06-06T06:15:49.687,2023-06-09T23:12:57.930,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2023-06-01,,
2691,CVE-2022-48438,2023,6,6/5/23,,"A-278801630,U-2179935",,,High,,Kernel/Android,,"In cp_dump driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service with System execution privileges needed.",,2023-06-06T06:15:49.810,2023-06-09T23:15:14.740,CWE-787,cvssMetricV31,LOCAL,LOW,HIGH,NONE,NONE,NONE,HIGH,4.4,MEDIUM,Out-of-bounds Write,2023-06-01,,
2692,CVE-2022-48391,2023,6,6/5/23,,"A-278775987,U-2055602",,,High,,Android,,"In telephony service, there is a possible missing permission check. This could lead to local denial of service with no additional execution privileges.",,2023-06-06T06:15:49.483,2023-06-09T23:11:28.577,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Missing Authorization,2023-06-01,,
3686,CVE-2021-0696,2022,10,10/5/22,,A-242344778,,,High,,PowerVR-GPU,,"In dllist_remove_node of TBD, there is a possible use after free bug due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-242344778",,2022-10-11T20:15:10.637,2022-10-13T02:40:42.673,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-10-01,,
3686,CVE-2021-0696,2022,10,10/5/22,,A-242344778,,,High,,PowerVR-GPU,,"In dllist_remove_node of TBD, there is a possible use after free bug due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-242344778",,2022-10-11T20:15:10.637,2022-10-13T02:40:42.673,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Use After Free,2022-10-01,,
3687,CVE-2021-0951,2022,10,10/5/22,,A-242345085,,,High,,PowerVR-GPU,,"In DevmemIntHeapAcquire of TBD, there is a possible arbitrary code execution due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-242345085",,2022-10-11T20:15:10.717,2022-10-13T02:41:26.383,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2022-10-01,,
3688,CVE-2021-0699,2022,10,10/5/22,,A-242345178,,,High,,PowerVR-GPU,,"In HTBLogKM of TBD, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-242345178",,2022-10-14T17:15:09.943,2022-10-15T03:45:07.267,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2022-10-01,,
3691,CVE-2022-20430,2022,10,10/5/22,,"A-242221233,U-1882896",,,High,,Telephony,,"There is an missing authorization issue in the system service. Since the component does not have permission check , resulting in Local Elevation of privilege.Product: AndroidVersions: Android SoCAndroid ID: A-242221233",,2022-10-11T20:15:13.287,2022-10-12T20:40:01.667,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2022-10-01,,
3692,CVE-2022-20431,2022,10,10/5/22,,"A-242221238,U-1882896",,,High,,Telephony,,"There is an missing authorization issue in the system service. Since the component does not have permission check , resulting in Local Elevation of privilege.Product: AndroidVersions: Android SoCAndroid ID: A-242221238",,2022-10-11T20:15:13.427,2022-10-12T20:21:31.503,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2022-10-01,,
3693,CVE-2022-20432,2022,10,10/5/22,,"A-242221899,U-1882896",,,High,,Telephony,,"There is an missing authorization issue in the system service. Since the component does not have permission check and permission protection,, resulting in Local Elevation of privilege.Product: AndroidVersions: Android SoCAndroid ID: A-242221899",,2022-10-11T20:15:13.570,2022-10-12T20:34:27.127,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2022-10-01,,
3694,CVE-2022-20433,2022,10,10/5/22,,"A-242221901,U-1882896",,,High,,Telephony,,"There is an missing authorization issue in the system service. Since the component does not have permission check , resulting in Local Elevation of privilege.Product: AndroidVersions: Android SoCAndroid ID: A-242221901",,2022-10-11T20:15:13.760,2022-10-12T20:25:17.637,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2022-10-01,,
3695,CVE-2022-20434,2022,10,10/5/22,,"A-242244028,U-1882896",,,High,,Telephony,,"There is an missing authorization issue in the system service. Since the component does not have permission check , resulting in Local Elevation of privilege.Product: AndroidVersions: Android SoCAndroid ID: A-242244028",,2022-10-11T20:15:13.897,2022-10-12T20:22:51.787,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2022-10-01,,
3696,CVE-2022-20435,2022,10,10/5/22,,"A-242248367,U-1901996",,,High,,Android,,"There is a Unauthorized service in the system service, may cause the system reboot. Since the component does not have permission check and permission protection, resulting in EoP problem.Product: AndroidVersions: Android SoCAndroid ID: A-242248367",,2022-10-11T20:15:14.037,2022-10-12T20:36:28.183,CWE-276,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Incorrect Default Permissions,2022-10-01,,
3697,CVE-2022-20436,2022,10,10/5/22,,"A-242248369,U-1901996",,,High,,Android,,"There is an unauthorized service in the system service. Since the component does not have permission check, resulting in Local Elevation of privilege.Product: AndroidVersions: Android SoCAndroid ID: A-242248369",,2022-10-11T20:15:14.190,2022-10-13T13:45:17.877,CWE-276,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Incorrect Default Permissions,2022-10-01,,
3698,CVE-2022-20437,2022,10,10/5/22,,"A-242258929,U-1916307",,,High,,Android,,"In Messaging, There has unauthorized broadcast, this could cause Local Deny of Service.Product: AndroidVersions: Android SoCAndroid ID: A-242258929",,2022-10-11T20:15:14.353,2022-10-13T13:46:18.017,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,,2022-10-01,,
3699,CVE-2022-20438,2022,10,10/5/22,,"A-242259920,U-1916307",,,High,,Android,,"In Messaging, There has unauthorized broadcast, this could cause Local Deny of Service.Product: AndroidVersions: Android SoCAndroid ID: A-242259920",,2022-10-11T20:15:14.490,2022-10-12T20:31:31.743,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,,2022-10-01,,
